order_id,product_id,add_to_cart_order,reordered
30900,12672,1,0
30900,26312,2,1
30994,38739,1,0
30994,13380,2,0
30994,13819,3,0
31130,13292,1,1
31130,13176,2,1
31130,42508,3,1
31130,42768,4,1
31130,13565,5,1
31130,13922,6,1
31130,5450,7,1
31130,25931,8,1
31130,30489,9,1
31130,41588,10,1
31130,15290,11,1
31130,19906,12,1
31130,38650,13,1
31130,22825,14,1
31130,34335,15,0
31161,273,1,1
31221,3142,1,1
31221,6347,2,1
31221,48248,3,1
31221,40377,4,0
31221,7021,5,0
31221,22395,6,0
31221,44683,7,0
31229,28930,1,1
31229,13176,2,1
31229,5212,3,1
31229,1896,4,1
31229,38641,5,0
31229,41950,6,1
31229,41593,7,0
31229,4487,8,0
31229,37646,9,1
31229,25146,10,0
31296,47242,1,0
31296,4514,2,1
31296,31395,3,1
31296,27570,4,1
31296,27288,5,1
31296,40336,6,1
31320,6361,1,1
31320,32734,2,1
31320,38273,3,1
31320,24024,4,1
31320,4037,5,1
31320,49683,6,1
31320,24964,7,1
31320,5621,8,0
31320,47766,9,1
31320,26209,10,1
31320,5876,11,0
31320,28849,12,1
31320,39619,13,0
31320,4799,14,1
31320,30849,15,0
31320,16797,16,0
31320,28204,17,0
31320,29941,18,1
31320,25093,19,1
31320,31506,20,0
31393,11933,1,0
31393,790,2,1
31393,23165,3,0
31393,5652,4,0
31393,31127,5,1
31393,12384,6,1
31393,2108,7,0
31393,43961,8,0
31393,16797,9,0
31393,21616,10,0
31393,9076,11,0
31535,47209,1,0
31535,37065,2,0
31535,19820,3,1
31535,14197,4,1
31535,21137,5,1
31535,26209,6,1
31551,26424,1,1
31551,36186,2,1
31551,45190,3,1
31551,17080,4,1
31668,33055,1,1
31668,10749,2,1
31668,44201,3,1
31668,11024,4,1
31668,14233,5,1
31668,20632,6,1
31668,12283,7,1
31668,48287,8,1
31668,22963,9,1
31668,19311,10,0
31668,16019,11,0
31668,13852,12,0
31668,21903,13,0
31668,4658,14,1
31679,19660,1,1
31679,47766,2,1
31679,5258,3,1
31679,40961,4,1
31726,29252,1,0
31726,35234,2,1
31726,14947,3,1
31726,44632,4,1
31730,35503,1,0
31730,5479,2,0
31730,28552,3,0
31730,46676,4,0
31776,4891,1,1
31776,21137,2,1
31776,46294,3,1
31776,21405,4,0
31776,19660,5,1
31776,26165,6,1
31776,27156,7,0
31776,28476,8,1
31776,37687,9,0
31776,19057,10,0
31776,27845,11,0
31776,23270,12,1
31783,11826,1,1
31783,31102,2,1
31844,25010,1,1
31844,30776,2,0
31844,20947,3,0
31844,22035,4,0
31844,19677,5,0
31844,18502,6,1
31844,22990,7,0
31844,48109,8,0
31844,38508,9,0
31844,22328,10,0
31889,20015,1,1
31889,13409,2,0
31889,7095,3,0
31889,47229,4,0
31889,32864,5,1
31889,21903,6,1
31889,30391,7,0
31889,27966,8,1
31889,47601,9,0
31889,22260,10,0
31889,47065,11,0
31889,23537,12,0
31889,42421,13,0
31889,34243,14,0
32004,13634,1,1
32004,17207,2,1
32004,21573,3,0
32004,31805,4,0
32004,35655,5,0
32094,47977,1,0
32094,21616,2,0
32094,28613,3,0
32094,14764,4,0
32094,4605,5,0
32094,26940,6,0
32094,24964,7,0
32094,29734,8,0
32105,16797,1,1
32105,39275,2,1
32105,46752,3,0
32105,27360,4,1
32105,5819,5,1
32105,22021,6,1
32105,27080,7,1
32105,25146,8,1
32105,27532,9,0
32105,45888,10,0
32105,43772,11,1
32105,22359,12,1
32105,46817,13,1
32105,34778,14,1
32105,40348,15,0
32105,9284,16,0
32105,38720,17,1
32105,7364,18,0
32105,459,19,1
32105,32022,20,1
32105,1695,21,0
32105,5097,22,0
32149,196,1,1
32214,28985,1,1
32214,18465,2,1
32214,46667,3,1
32214,49683,4,1
32214,42557,5,1
32214,38147,6,0
32214,4799,7,0
32214,30169,8,1
32214,30849,9,0
32214,27086,10,1
32214,5785,11,0
32214,43352,12,0
32252,43523,1,1
32252,34738,2,0
32252,22918,3,1
32252,31618,4,0
32252,16526,5,0
32252,25584,6,0
32252,32069,7,0
32254,28427,1,1
32254,79,2,1
32254,14999,3,1
32254,5922,4,1
32301,10655,1,1
32301,8835,2,1
32301,7916,3,1
32301,35223,4,1
32301,8490,5,1
32301,8643,6,1
32301,5450,7,1
32303,39180,1,1
32303,4920,2,1
32303,3765,3,1
32303,22713,4,1
32303,45007,5,1
32303,46584,6,1
32303,17794,7,1
32303,17461,8,1
32319,36082,1,0
32319,21872,2,1
32319,29871,3,1
32319,8174,4,0
32320,42403,1,0
32320,39107,2,0
32320,6901,3,1
32320,9974,4,0
32320,18512,5,1
32320,30491,6,1
32337,15188,1,0
32337,43510,2,0
32337,3108,3,0
32337,22782,4,0
32337,37066,5,0
32337,25363,6,1
32337,12606,7,1
32337,7472,8,0
32337,12764,9,1
32337,11092,10,1
32337,18811,11,1
32337,47325,12,1
32337,21019,13,0
32337,12341,14,0
32337,28441,15,0
32337,22117,16,0
32337,29261,17,0
32337,45574,18,0
32337,29895,19,0
32344,6184,1,0
32375,46667,1,0
32388,34458,1,1
32567,23288,1,0
32567,42701,2,1
32605,10403,1,1
32605,35199,2,1
32605,47496,3,1
32605,428,4,1
32605,18721,5,1
32605,5797,6,1
32605,46113,7,1
32605,5036,8,1
32605,13521,9,0
32605,9458,10,0
32605,28296,11,0
32605,4895,12,0
32605,4374,13,0
32605,42240,14,0
32605,7807,15,1
32605,44536,16,0
32605,49144,17,0
32605,15820,18,1
32605,30320,19,0
32624,41400,1,0
32624,21572,2,0
32672,18070,1,1
32672,812,2,1
32705,43122,1,1
32705,37630,2,1
32705,41065,3,1
32705,49267,4,1
32705,34069,5,1
32705,47766,6,1
32705,32639,7,1
32705,26096,8,1
32705,26790,9,1
32705,49383,10,1
32705,39578,11,1
32705,4675,12,0
32705,34590,13,1
32705,42265,14,1
32705,14901,15,1
32705,39216,16,1
32705,6935,17,1
32705,12941,18,1
32705,12666,19,1
32705,19678,20,1
32705,21616,21,1
32705,47209,22,1
32705,1446,23,1
32705,2611,24,1
32705,49215,25,1
32705,39911,26,1
32705,961,27,1
32710,22935,1,1
32710,44359,2,1
32710,15582,3,1
32710,17794,4,1
32710,29418,5,0
32710,16797,6,1
32710,22369,7,1
32710,30450,8,1
32710,36482,9,0
32710,42736,10,0
32710,24852,11,0
32710,43398,12,0
32710,7185,13,0
32710,29500,14,0
32710,45437,15,0
32710,28859,16,0
32710,21574,17,0
32710,14259,18,0
32710,7622,19,0
32710,16131,20,0
32710,21329,21,0
32710,38567,22,0
32710,19612,23,0
32710,7411,24,0
32710,22819,25,0
32710,8654,26,0
32710,13297,27,0
32710,45013,28,0
32710,14835,29,0
32770,43122,1,1
32770,21903,2,1
32770,12644,3,0
32770,21616,4,1
32770,5618,5,1
32770,27521,6,1
32770,33731,7,1
32770,15872,8,1
32770,36550,9,1
32770,13176,10,1
32770,31513,11,1
32770,19057,12,1
32770,27999,13,0
32770,23405,14,0
32770,29894,15,0
32770,49533,16,0
32770,23516,17,0
32821,13870,1,0
32821,35982,2,0
32821,20711,3,1
32821,42887,4,0
32821,30161,5,0
32821,7297,6,0
32821,44164,7,0
32902,38511,1,0
32902,13465,2,0
32902,14992,3,0
32902,38400,4,0
32902,14734,5,0
32902,26209,6,1
32902,9159,7,0
32902,5605,8,0
32902,717,9,1
32903,26751,1,0
32903,5383,2,0
32903,19660,3,1
32903,24024,4,1
32908,11097,1,0
32908,27314,2,0
32917,24082,1,1
32917,37646,2,1
32917,17948,3,1
32917,44193,4,1
32917,13870,5,1
32917,34584,6,0
32951,42315,1,1
32951,5818,2,0
32951,17794,3,1
32951,45535,4,1
32951,46667,5,1
32951,25659,6,1
32951,10749,7,1
32951,17284,8,1
32951,3142,9,1
32951,33106,10,1
32951,13176,11,1
32964,24852,1,1
32964,17794,2,1
32964,19348,3,1
32964,34050,4,1
32964,32429,5,1
32964,20842,6,1
32964,12341,7,1
32964,17668,8,1
32964,25647,9,1
32964,18465,10,1
32964,2295,11,1
32964,6348,12,1
32964,32465,13,1
32964,26604,14,1
32964,37766,15,1
32964,16797,16,1
32964,34358,17,1
32964,14647,18,1
32964,21903,19,1
32964,43352,20,1
32964,4605,21,1
32964,46979,22,1
32964,5212,23,1
32964,15261,24,0
32975,15424,1,1
32975,33452,2,1
32975,16467,3,0
32975,38433,4,1
32975,25783,5,1
32975,29714,6,1
32975,46041,7,1
32975,18987,8,1
32975,17923,9,1
32975,29503,10,1
32975,43631,11,1
32975,18610,12,0
32975,23910,13,0
32975,7751,14,1
32975,43232,15,1
32975,37748,16,0
32975,1623,17,0
32975,18201,18,0
33030,536,1,1
33030,35184,2,0
33030,21288,3,0
33089,23288,1,1
33089,46969,2,1
33089,38990,3,0
33089,21137,4,1
33089,43086,5,1
33089,33768,6,1
33089,8518,7,1
33092,48186,1,0
33092,31343,2,1
33092,14891,3,1
33092,9687,4,1
33092,21267,5,1
33092,23898,6,1
33092,15613,7,1
33092,19311,8,1
33149,5025,1,1
33149,18465,2,1
33149,16834,3,0
33149,5769,4,0
33149,34358,5,1
33149,46667,6,0
33149,2180,7,0
33149,48017,8,0
33149,9020,9,0
33149,8424,10,0
33149,17794,11,0
33162,6184,1,0
33162,38928,2,0
33201,13176,1,1
33201,47766,2,1
33201,27966,3,1
33201,48023,4,0
33201,34590,5,0
33201,42557,6,0
33201,46723,7,0
33201,19562,8,1
33205,31575,1,1
33205,19660,2,1
33205,27778,3,1
33205,22935,4,1
33205,30391,5,1
33205,45007,6,1
33205,18234,7,1
33205,27999,8,1
33205,9885,9,1
33205,12016,10,1
33205,18531,11,1
33205,1556,12,1
33205,18434,13,1
33205,31717,14,1
33205,46962,15,1
33205,35510,16,1
33205,1665,17,1
33205,9952,18,0
33205,46667,19,1
33205,95,20,0
33205,35217,21,0
33266,26604,1,1
33266,5015,2,1
33266,29126,3,0
33266,12069,4,1
33266,14438,5,1
33266,12980,6,0
33311,48552,1,1
33311,11422,2,1
33311,1860,3,0
33311,18142,4,0
33311,7468,5,0
33327,47766,1,1
33327,8424,2,1
33327,15950,3,0
33327,2966,4,0
33327,16797,5,0
33327,47626,6,0
33429,44632,1,1
33429,6774,2,1
33429,7559,3,1
33429,35855,4,0
33429,7021,5,0
33429,4605,6,0
33429,10246,7,0
33429,17794,8,1
33429,39812,9,0
33429,21903,10,1
33429,14467,11,0
33436,10032,1,1
33436,32707,2,1
33436,40878,3,1
33436,27864,4,0
33461,5460,1,1
33461,46842,2,1
33461,30696,3,1
33461,12481,4,1
33461,32519,5,1
33461,37722,6,1
33461,14077,7,0
33461,1688,8,1
33461,20250,9,1
33461,46131,10,1
33461,18721,11,1
33461,27966,12,1
33461,33894,13,1
33461,9080,14,1
33461,33523,15,1
33461,45,16,1
33461,10673,17,1
33461,1940,18,1
33461,3800,19,1
33461,45793,20,1
33461,49235,21,1
33461,33129,22,1
33461,38293,23,1
33461,9471,24,1
33461,36988,25,1
33484,46650,1,0
33484,27845,2,0
33484,21903,3,0
33484,45447,4,0
33484,13176,5,0
33508,31215,1,1
33508,25670,2,1
33508,10957,3,1
33508,22151,4,1
33508,35727,5,1
33508,3947,6,1
33508,14903,7,1
33508,42472,8,1
33508,26388,9,1
33508,15386,10,1
33508,2561,11,1
33508,22105,12,1
33508,16607,13,1
33508,20512,14,0
33508,24382,15,0
33566,28993,1,0
33566,27323,2,0
33566,9477,3,0
33566,6193,4,0
33566,18180,5,0
33566,35018,6,1
33566,25623,7,0
33566,22395,8,0
33566,4354,9,0
33566,21586,10,0
33657,432,1,1
33657,22260,2,1
33657,35819,3,1
33657,32864,4,1
33657,8670,5,1
33657,24964,6,1
33657,38383,7,1
33657,17794,8,1
33657,42824,9,1
33657,35264,10,0
33657,29079,11,0
33657,48357,12,0
33657,27104,13,1
33657,5130,14,1
33657,46969,15,1
33657,47890,16,1
33657,47766,17,1
33657,28985,18,1
33657,42585,19,1
33657,27872,20,1
33657,24333,21,1
33657,18564,22,1
33710,22142,1,0
33710,9794,2,0
33710,38693,3,0
33710,4210,4,1
33710,24838,5,0
33710,20323,6,0
33710,22849,7,0
33710,32666,8,0
33710,2450,9,0
33710,16004,10,1
33710,28158,11,1
33710,20734,12,1
33710,45007,13,1
33710,35108,14,0
33710,33731,15,0
33710,42701,16,0
33710,48364,17,0
33827,13176,1,1
33827,8174,2,1
33827,18362,3,1
33827,15740,4,1
33827,34565,5,1
33827,46654,6,1
33827,36406,7,0
33827,36735,8,0
33850,20114,1,0
33850,2846,2,0
33850,23622,3,0
33850,24129,4,0
33881,24838,1,1
33881,21137,2,0
33881,27966,3,1
33881,45,4,0
33881,47209,5,0
33881,41220,6,0
33881,20460,7,1
34007,38672,1,0
34007,12099,2,1
34007,4920,3,0
34007,10022,4,0
34007,26172,5,0
34007,19760,6,0
34054,25659,1,0
34054,16349,2,1
34054,47766,3,1
34055,13176,1,1
34055,47209,2,1
34055,24838,3,1
34055,21137,4,1
34055,46654,5,0
34055,29669,6,0
34055,27845,7,1
34081,19677,1,0
34087,20940,1,1
34087,12341,2,1
34087,26348,3,1
34192,5876,1,1
34192,19660,2,1
34192,25842,3,1
34192,33647,4,1
34192,47209,5,1
34192,38647,6,1
34192,28918,7,1
34192,29071,8,1
34192,22475,9,1
34192,920,10,1
34192,37594,11,1
34192,6111,12,1
34192,29801,13,1
34192,15700,14,1
34192,24964,15,1
34192,31717,16,1
34192,29650,17,0
34192,22935,18,1
34192,17794,19,1
34192,30463,20,1
34203,28058,1,1
34203,21038,2,1
34203,44053,3,0
34225,36011,1,1
34225,43961,2,1
34225,14999,3,0
34225,17902,4,0
34225,10547,5,1
34225,25837,6,1
34225,28454,7,1
34225,36431,8,0
34225,7952,9,0
34225,5068,10,1
34225,41273,11,1
34225,31766,12,0
34225,7963,13,0
34225,35842,14,1
34225,26711,15,1
34225,26505,16,1
34225,9076,17,1
34225,44632,18,1
34225,48004,19,1
34225,12672,20,1
34314,8859,1,1
34314,38300,2,1
34314,24441,3,1
34445,20082,1,1
34445,22963,2,1
34445,38985,3,1
34445,5077,4,1
34445,22474,5,1
34445,20327,6,0
34445,28278,7,1
34445,34448,8,0
34445,21137,9,1
34445,40706,10,0
34468,47209,1,0
34468,43961,2,0
34468,35951,3,0
34468,24852,4,0
34468,28764,5,0
34468,12872,6,0
34468,10761,7,0
34468,9839,8,0
34468,30561,9,0
34468,24841,10,0
34468,23094,11,0
34468,26298,12,0
34468,21616,13,0
34468,46979,14,0
34468,11941,15,0
34468,32689,16,0
34468,31506,17,0
34468,2597,18,0
34468,2825,19,0
34468,47672,20,0
34468,16154,21,0
34468,4799,22,0
34468,40878,23,0
34468,13380,24,0
34468,15649,25,0
34489,42633,1,1
34489,19348,2,0
34489,33846,3,1
34489,10957,4,1
34489,23248,5,1
34489,22021,6,1
34489,44156,7,1
34489,33548,8,1
34489,33791,9,1
34489,38241,10,1
34489,46817,11,1
34489,42372,12,1
34489,7533,13,0
34491,45007,1,1
34491,16797,2,1
34491,48679,3,1
34491,28985,4,1
34491,21903,5,0
34491,39408,6,0
34526,4557,1,0
34581,23719,1,1
34671,15567,1,1
34671,5212,2,1
34671,5380,3,0
34671,48835,4,0
34671,42074,5,0
34671,11845,6,0
34705,47766,1,1
34705,27548,2,1
34760,24184,1,0
34760,21938,2,0
34760,8518,3,0
34760,3539,4,0
34760,42701,5,1
34760,47209,6,1
34760,48870,7,1
34760,13596,8,1
34760,1998,9,1
34760,48453,10,1
34760,22491,11,1
34760,14947,12,1
34760,44632,13,1
34760,5161,14,1
34801,41276,1,1
34822,42134,1,0
34822,8087,2,1
34822,27055,3,0
34822,12145,4,0
34822,43961,5,1
34822,38400,6,1
34822,16981,7,1
34822,21903,8,1
34822,7156,9,1
34822,24852,10,1
34822,38313,11,0
34822,27845,12,1
34822,28553,13,1
34822,49533,14,0
34893,43262,1,0
34893,47766,2,1
34893,29553,3,1
34893,45064,4,0
34893,16953,5,1
34893,33655,6,1
34893,3808,7,0
34893,4210,8,1
34893,13716,9,0
34893,2481,10,0
34893,40706,11,0
34893,32665,12,0
34983,31900,1,1
34983,21560,2,1
34991,1529,1,1
35011,27845,1,1
35011,3703,2,0
35011,10544,3,0
35011,23734,4,0
35011,34024,5,0
35011,30736,6,0
35049,29077,1,1
35049,1896,2,1
35049,34448,3,1
35049,47167,4,1
35049,1939,5,1
35049,44471,6,1
35049,39877,7,1
35049,5876,8,1
35049,28782,9,1
35049,21646,10,1
35049,20345,11,1
35049,31040,12,1
35049,14235,13,1
35049,16185,14,1
35049,31927,15,1
35049,22474,16,1
35049,20327,17,1
35049,34144,18,1
35049,18441,19,1
35049,49264,20,1
35049,5479,21,1
35049,35408,22,0
35049,3376,23,0
35049,34969,24,0
35049,24964,25,0
35049,4656,26,0
35049,46346,27,0
35049,30391,28,0
35049,12144,29,0
35049,32201,30,1
35049,33754,31,1
35049,33787,32,0
35049,40571,33,0
35049,45106,34,0
35049,28576,35,0
35049,44781,36,0
35049,33370,37,0
35049,43255,38,0
35049,38135,39,0
35049,38259,40,0
35049,13176,41,0
35049,47209,42,0
35049,49585,43,0
35049,6347,44,0
35049,5491,45,0
35049,22969,46,0
35049,34745,47,0
35049,22210,48,0
35049,39468,49,0
35049,37003,50,0
35049,8912,51,0
35049,25659,52,0
35049,35921,53,0
35049,21376,54,0
35049,42701,55,0
35049,5922,56,0
35049,13198,57,0
35049,4421,58,0
35049,8021,59,0
35049,20382,60,0
35049,31338,61,0
35082,39097,1,1
35082,42356,2,1
35082,4037,3,1
35082,36735,4,1
35082,23029,5,1
35082,10369,6,1
35082,22963,7,0
35082,26604,8,1
35082,16797,9,1
35082,24852,10,1
35082,27845,11,1
35082,45104,12,0
35082,46676,13,1
35082,24954,14,1
35082,11497,15,1
35082,11123,16,1
35082,17224,17,1
35099,10749,1,0
35099,44142,2,0
35099,15206,3,1
35099,49558,4,1
35099,30391,5,1
35099,8153,6,1
35099,37036,7,1
35099,16953,8,1
35099,4317,9,1
35099,37552,10,1
35099,7793,11,1
35099,36259,12,1
35099,38664,13,1
35099,196,14,1
35099,33651,15,1
35099,24852,16,1
35099,4210,17,1
35099,41408,18,1
35099,46069,19,1
35099,27323,20,1
35099,34969,21,1
35099,27086,22,1
35099,5128,23,1
35156,22035,1,1
35156,19660,2,1
35156,49235,3,1
35156,13176,4,1
35156,35951,5,1
35203,36082,1,0
35203,29418,2,1
35203,11941,3,1
35203,4799,4,1
35203,15740,5,1
35203,17988,6,1
35203,24964,7,1
35203,2913,8,1
35203,36011,9,1
35203,48415,10,1
35203,31506,11,1
35203,25338,12,1
35203,21655,13,1
35254,47766,1,1
35254,2210,2,1
35254,3957,3,1
35254,18434,4,1
35254,16398,5,1
35254,21019,6,1
35254,31040,7,0
35254,24830,8,0
35254,26317,9,0
35254,23840,10,0
35254,41950,11,0
35257,13176,1,0
35257,22849,2,0
35257,44359,3,0
35262,12144,1,0
35262,41658,2,0
35294,9434,1,1
35294,14419,2,0
35295,47547,1,0
35295,48110,2,1
35295,13176,3,1
35295,33352,4,1
35295,36164,5,1
35295,30489,6,1
35295,8277,7,1
35295,35951,8,1
35295,23634,9,1
35295,5134,10,1
35295,11707,11,1
35295,21603,12,1
35295,2238,13,0
35295,4487,14,1
35295,7628,15,1
35295,33788,16,1
35295,21137,17,1
35295,1063,18,0
35295,40604,19,1
35295,43768,20,1
35295,7228,21,0
35295,47209,22,1
35295,13031,23,0
35295,34339,24,0
35295,27531,25,1
35307,24263,1,0
35307,6985,2,0
35307,17461,3,1
35307,20082,4,1
35307,36695,5,1
35307,42828,6,0
35307,3479,7,0
35307,21137,8,1
35307,27783,9,0
35307,2078,10,0
35307,21267,11,1
35307,6361,12,0
35307,25199,13,0
35383,44632,1,0
35383,35221,2,1
35383,46627,3,1
35383,5589,4,1
35383,21903,5,1
35383,35951,6,0
35383,13599,7,1
35383,8324,8,1
35383,11945,9,1
35383,6606,10,1
35383,22559,11,0
35383,30135,12,1
35437,39678,1,0
35437,17794,2,0
35437,49683,3,0
35437,48610,4,0
35462,16995,1,1
35462,20674,2,1
35462,44233,3,1
35462,44280,4,1
35462,27240,5,1
35462,36259,6,1
35462,38664,7,1
35462,196,8,1
35462,13174,9,1
35462,24852,10,1
35462,4210,11,1
35462,41408,12,1
35462,27179,13,1
35462,16290,14,1
35462,30183,15,1
35462,41195,16,1
35462,40538,17,1
35462,33739,18,1
35462,12911,19,1
35462,25690,20,1
35462,28281,21,1
35462,5128,22,1
35473,941,1,0
35473,14671,2,0
35473,21616,3,0
35473,15100,4,0
35473,40897,5,0
35473,45967,6,0
35473,44337,7,0
35473,48532,8,0
35488,35176,1,0
35488,36606,2,1
35488,13176,3,1
35488,5479,4,1
35488,24964,5,1
35488,35921,6,1
35488,17948,7,1
35488,44422,8,1
35488,25552,9,1
35488,46667,10,1
35488,2825,11,1
35488,5769,12,1
35488,26604,13,1
35488,27299,14,1
35488,5994,15,1
35488,18918,16,1
35488,29867,17,1
35488,49175,18,1
35488,48364,19,1
35488,2398,20,0
35488,23537,21,0
35488,27521,22,0
35488,46979,23,0
35488,39275,24,0
35488,22825,25,0
35488,10385,26,0
35533,43014,1,1
35533,44683,2,1
35533,20144,3,1
35533,5670,4,1
35533,44632,5,1
35533,8518,6,1
35533,30489,7,1
35533,25705,8,1
35533,4957,9,1
35533,25890,10,1
35533,13380,11,1
35533,39947,12,1
35533,15290,13,1
35533,15937,14,1
35533,16349,15,1
35533,30353,16,1
35533,16759,17,1
35533,2295,18,1
35533,46990,19,1
35533,30391,20,1
35533,9839,21,1
35533,20995,22,0
35533,41065,23,1
35533,45007,24,1
35542,28593,1,1
35542,49555,2,1
35542,36258,3,1
35542,3631,4,1
35542,17779,5,1
35542,12585,6,1
35591,42556,1,0
35591,13176,2,1
35620,5785,1,1
35620,8522,2,0
35620,41690,3,0
35620,40136,4,0
35645,21903,1,1
35645,31425,2,1
35645,14084,3,1
35645,9036,4,1
35645,16759,5,1
35645,37141,6,1
35645,8710,7,1
35645,15842,8,1
35645,48301,9,1
35645,26384,10,1
35645,35749,11,1
35645,8075,12,1
35645,27013,13,0
35645,20520,14,1
35645,16145,15,1
35645,5373,16,0
35645,21295,17,0
35690,14717,1,0
35690,5769,2,0
35690,30463,3,0
35690,39890,4,0
35690,10246,5,1
35690,5876,6,1
35690,16973,7,0
35690,27336,8,0
35690,8518,9,1
35690,42768,10,1
35690,13176,11,1
35690,5077,12,1
35836,27966,1,1
35836,13176,2,1
35836,3957,3,1
35836,1744,4,1
35836,46313,5,1
35836,40706,6,1
35836,12456,7,1
35836,40723,8,0
35836,26736,9,0
35836,21903,10,1
35836,44051,11,1
35836,12384,12,1
35846,11182,1,0
35846,43394,2,1
35846,33465,3,1
35846,3952,4,1
35846,5456,5,1
35846,21019,6,0
35846,42265,7,0
35846,27966,8,1
35960,38383,1,1
35960,41690,2,1
35960,13249,3,1
35960,8021,4,1
35960,46979,5,1
35960,46667,6,1
35960,48395,7,1
35960,18926,8,1
35973,28593,1,1
35973,17794,2,1
35973,49683,3,1
35973,19660,4,1
35973,24852,5,1
35973,20738,6,1
35973,11520,7,1
35973,20118,8,1
35973,5450,9,1
35973,46226,10,1
35973,7948,11,1
35973,31343,12,1
35973,2350,13,1
35973,31041,14,1
35973,46720,15,1
35973,35951,16,0
35973,21903,17,0
35973,44479,18,1
35988,21903,1,0
35988,25273,2,1
35988,34234,3,1
35988,44142,4,1
35988,38340,5,0
36042,4347,1,0
36042,36691,2,0
36042,196,3,0
36042,27237,4,0
36042,35002,5,0
36042,46167,6,0
36042,12660,7,0
36042,49354,8,0
36042,33326,9,0
36042,20915,10,0
36042,31495,11,0
36042,14379,12,0
36042,24184,13,0
36042,26480,14,0
36042,5818,15,0
36042,14897,16,0
36042,39430,17,0
36042,4237,18,0
36139,18441,1,0
36139,13197,2,0
36139,38444,3,0
36169,24852,1,1
36169,46886,2,1
36169,11512,3,1
36169,21083,4,1
36169,8555,5,1
36169,32293,6,1
36169,5194,7,1
36169,40396,8,0
36169,8324,9,1
36169,34942,10,0
36169,8866,11,1
36169,42265,12,0
36294,39001,1,1
36294,12341,2,1
36294,6184,3,1
36294,4149,4,1
36294,11266,5,1
36294,37710,6,1
36294,8013,7,1
36294,32455,8,1
36294,21572,9,1
36294,5161,10,0
36294,37783,11,0
36294,22925,12,0
36294,10097,13,0
36294,20796,14,1
36308,37104,1,1
36308,10326,2,0
36308,23423,3,1
36359,34429,1,1
36359,45537,2,1
36359,47766,3,1
36359,17938,4,1
36359,39928,5,1
36359,24852,6,1
36359,43122,7,1
36359,30391,8,1
36359,40706,9,1
36359,43961,10,1
36359,329,11,1
36359,14575,12,1
36395,42491,1,1
36395,38824,2,1
36395,26317,3,1
36395,21153,4,0
36395,33122,5,0
36395,32403,6,1
36395,46541,7,0
36395,5183,8,1
36395,48099,9,0
36395,26552,10,0
36395,40587,11,0
36395,34217,12,1
36395,42577,13,0
36395,16900,14,1
36395,40454,15,0
36395,29905,16,0
36395,24852,17,0
36510,36066,1,0
36510,4635,2,0
36510,27510,3,0
36510,28204,4,1
36511,12087,1,1
36511,7364,2,1
36511,44177,3,1
36511,44813,4,0
36511,21993,5,0
36511,6016,6,1
36511,10890,7,1
36511,46323,8,0
36511,11988,9,0
36511,41208,10,0
36511,39161,11,0
36511,41470,12,0
36511,23987,13,0
36511,15954,14,1
36511,48449,15,1
36511,9076,16,1
36511,18019,17,0
36511,31339,18,1
36511,29165,19,0
36511,40549,20,0
36511,11563,21,1
36511,8587,22,1
36533,5785,1,1
36533,1463,2,1
36533,24852,3,1
36533,28849,4,1
36533,41433,5,1
36533,31343,6,0
36689,14636,1,1
36689,137,2,1
36689,11777,3,1
36689,18427,4,1
36689,28571,5,1
36689,11171,6,1
36689,37110,7,1
36689,40910,8,1
36689,27344,9,1
36689,13481,10,1
36689,807,11,1
36689,49054,12,1
36689,27668,13,1
36689,12276,14,0
36689,9787,15,1
36689,14994,16,0
36689,45290,17,1
36689,19691,18,1
36689,4920,19,1
36689,8424,20,0
36689,42625,21,1
36689,42811,22,0
36689,45582,23,0
36689,28079,24,0
36689,40966,25,1
36689,23431,26,1
36689,12405,27,0
36689,23938,28,0
36689,45541,29,0
36710,41610,1,1
36710,6347,2,1
36710,22142,3,0
36710,27845,4,1
36710,14992,5,0
36713,17304,1,0
36713,25552,2,0
36713,48577,3,1
36713,35951,4,0
36713,738,5,0
36724,31338,1,1
36724,29894,2,0
36724,23537,3,0
36724,35750,4,1
36724,21777,5,1
36724,47912,6,1
36724,34197,7,1
36724,24852,8,1
36724,47766,9,1
36730,21938,1,1
36730,37449,2,1
36730,48364,3,1
36730,19906,4,1
36730,18339,5,1
36730,12576,6,0
36730,27142,7,1
36730,33000,8,1
36730,2966,9,1
36730,26442,10,1
36826,7521,1,1
36826,7350,2,1
36826,10339,3,1
36826,4952,4,1
36826,24838,5,1
36826,1439,6,1
36873,24852,1,1
36873,42305,2,1
36873,34986,3,1
36873,21137,4,1
36873,31439,5,1
36873,44799,6,1
36873,16254,7,1
36873,15976,8,1
36873,15860,9,1
36873,47654,10,1
36873,44817,11,1
36873,14901,12,1
36873,2961,13,1
36873,34305,14,1
36873,8193,15,1
36873,42441,16,1
36873,44234,17,0
36873,44082,18,1
36942,29223,1,1
36942,6184,2,1
36942,19887,3,1
37001,20082,1,1
37001,47209,2,1
37001,43122,3,1
37001,4138,4,1
37001,1406,5,1
37001,16825,6,1
37001,17949,7,1
37001,22935,8,1
37001,46979,9,1
37001,9666,10,1
37001,21903,11,1
37001,26201,12,1
37001,36792,13,1
37001,3957,14,1
37001,26209,15,1
37001,28204,16,1
37001,27344,17,1
37001,42342,18,1
37001,5212,19,1
37001,28934,20,1
37001,42265,21,1
37001,22151,22,1
